Bathrooms;Bedrooms;Erf_size;Floor_size;Garages;Listing_date;Listing_number;Pet_friendly;Price;Town;Type_of_property;Garden;Pool;Secure_parking;Parking;No_pets_allowed;Furnished;Flatlet;Fibre_internet;Furnished_optional;ADSL_internet;Satellite_internet;Fixed_wimax_internet;month;year
1.0;;;42.0;;2020-07-20;108887823;;1350000.0;70 Queen Victoria Street, Gardens, Cape Town;Apartment / Flat;1.0;1.0;;;;;;;;;;;7;2020
1.0;;;;;2020-08-17;108997423;;1680000.0;261 High Level Road, Sea Point, Cape Town;Apartment / Flat;1.0;;;;;;;1.0;;;;;8;2020
2.0;2.0;65.0;65.0;;2020-07-19;108887048;;2295000.0;3a Howe St Observatory 7925, Observatory, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;1.0;;;;;7;2020
2.5;3.0;;102.0;1.0;2020-08-13;108981896;1.0;1895000.0;Observatory, Cape Town;House;;;;1.0;;;;;;;;;8;2020
11.0;33.0;1930.0;;2.0;2020-06-18;108774613;;25000000.0;74 New Church Street, Tamboerksloof, Gardens, Cape Town;House;1.0;1.0;;;;;;;;;;;6;2020
2.5;3.0;;244.0;2.0;2020-07-11;108860499;1.0;8496000.0;Green Point, Cape Town;House;;;;;;;;;;;;;7;2020
1.0;0.5;;;;2020-08-06;108958289;;1325000.0;B916b The Claremont 53 Main Road, Claremont, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;8;2020
1.0;2.0;106.0;;;2020-08-18;109000838;;1950000.0;17 Trill Road, Observatory, Cape Town;House;;;;;;;;;;;;;8;2020
1.0;2.0;7488.0;49.0;;2020-07-10;108858196;1.0;800000.0;10 8th Avenue, Lotus River, Cape Town;Townhouse;1.0;;;1.0;;;;;;;;;7;2020
1.5;1.0;;60.0;;2020-07-20;108888538;;1900000.0;Gardens, Cape Town;Apartment / Flat;;;;;;1.0;;;;;;;7;2020
1.0;1.0;;62.0;;2020-06-07;108715828;1.0;2350000.0;24 Kei Apple Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
2.0;4.0;606.0;;;2020-08-11;108974566;1.0;2295000.0;Thornton, Cape Town;House;1.0;;;4.0;;;;;;;;;8;2020
2.0;2.0;;66.0;;2020-06-25;108800337;;1950000.0;Kenilworth, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;6;2020
2.0;2.0;;129.0;2.0;2020-05-25;108682258;;4295000.0;1 Campground Road, Claremont Upper, Cape Town;Apartment / Flat;;;;;1.0;1.0;;;;;;;5;2020
2.0;2.0;;81.0;;2020-07-22;108900627;;2100000.0;Claremont Upper, Cape Town;Apartment / Flat;;1.0;2.0;;;;;;;;;;7;2020
1.0;3.0;;82.0;;2020-09-12;109109589;;4950000.0;Camps Bay, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
2.0;3.0;221.0;140.0;1.0;2020-06-25;108798719;;2250000.0;10 Eastlake Island Way, Marina Da Gama, Cape Town;Townhouse;1.0;;1.0;;;;;;;;;;6;2020
3.0;4.0;511.0;129.0;2.0;2020-07-22;108901319;;3495000.0;Harfield Village, Cape Town;House;1.0;1.0;;;;;1.0;;;;;;7;2020
2.0;2.0;;103.0;;2020-05-20;108675158;;3200000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;5;2020
2.0;3.0;446.0;151.0;1.0;2020-07-22;108900459;1.0;3500000.0;Wynberg Upper, Cape Town;House;;;;1.0;;;;;;;;;7;2020
2.0;3.0;;538.0;1.0;2020-08-27;107321530;1.0;4950000.0;Newlands, Cape Town;House;1.0;1.0;;1.0;;;;;;;;;8;2020
3.0;9.0;496.0;;3.0;2020-08-12;108976226;1.0;3750000.0;Fairways, Cape Town;House;;;;3.0;;;;;;;;;8;2020
4.0;4.0;496.0;199.0;2.0;2020-01-17;108331512;;8750000.0;Claremont Upper, Cape Town;House;;1.0;2.0;;;;;;;;;;1;2020
4.0;4.0;514.0;400.0;2.0;2020-07-01;107381493;;39995000.0;56 Camps Bay Drive, Camps Bay, Cape Town;House;;1.0;;;;;;;;;;;7;2020
1.0;0.5;;39.0;;2020-08-18;109001813;;1699900.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;1.0;1.0;;;;;;;8;2020
3.0;3.0;545.0;;2.0;2020-08-13;108982808;1.0;2695000.0;Athlone, Cape Town;House;;;;1.0;;;;;;;;;8;2020
2.0;2.0;1188.0;118.0;;2020-06-25;108800785;;5895000.0;Sea Point, Cape Town;Apartment / Flat;1.0;;;2.0;1.0;;;;;;;;6;2020
1.0;0.5;;42.0;1.0;2020-05-31;108694622;;1795000.0;85 Albert Street, Woodstock, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;5;2020
1.0;1.0;39.0;39.0;;2020-07-20;108891378;;1350000.0;Gardens, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;7;2020
1.0;2.0;;116.0;;2020-08-29;107437616;;4500000.0;Sea Point, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;8;2020
3.0;4.0;496.0;;1.0;2020-08-06;108957863;;4750000.0;3 St Joans Road Timour Hall, Plumstead, Cape Town;House;1.0;1.0;2.0;;;;;;;;;;8;2020
1.0;2.0;;84.0;1.0;2020-07-25;108912119;1.0;1750000.0;10 Glen Roy Road Glen Roy Close, Pinelands, Cape Town;Apartment / Flat;1.0;;;1.0;;;;1.0;;;;;7;2020
2.0;2.0;;99.0;;2020-07-19;108887287;;4400000.0;Mouille Point, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;7;2020
3.0;3.0;446.0;;2.0;2020-07-23;108904885;1.0;7600000.0;Newlands, Cape Town;House;;1.0;;;;;;;;;;;7;2020
5.0;5.0;498.0;716.0;2.0;2020-06-01;108698070;;25500000.0;36 De Hoop Avenue, Tamboerskloof, Cape Town;House;;1.0;;;;;1.0;;;;;;6;2020
1.0;1.0;;;;2020-09-08;109088315;;1295000.0;7 Churchill Mansions, Trill Road, Observatory, Cape Town, Observatory, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;2.0;106.0;106.0;;2020-05-25;108683631;1.0;3995000.0;4 Milton Road, Sea Point, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;5;2020
9.0;10.0;1549.0;980.0;;2017-12-19;105893431;;13000000.0;10 Thaxter Road, Lakeside, Cape Town;House;1.0;1.0;;10.0;;;;;;;;;12;2017
3.5;4.0;497.0;;2.0;2020-07-23;108903826;1.0;13900000.0;Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;7;2020
1.0;2.0;;68.0;;2020-07-22;108902021;;2250000.0;Claremont Upper, Cape Town;Apartment / Flat;1.0;;;1.0;;;;;;;;;7;2020
3.0;3.0;366.0;;2.0;2020-07-30;108933041;;6450000.0;19 Cedar Road, Newlands, Cape Town;House;1.0;;;1.0;;;;1.0;;;;;7;2020
1.0;1.0;;57.0;;2020-07-28;108923006;;1250000.0;Pinelands, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;7;2020
2.0;2.0;;111.0;;2020-08-07;108961034;;4295000.0;Green Point, Cape Town;Apartment / Flat;;1.0;;2.0;;;;;;;;;8;2020
1.0;0.5;;30.0;1.0;2020-03-04;108531387;;1295000.0;40 Buitenkant Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;3;2020
2.0;2.0;;89.0;;2020-08-21;109016556;;5700000.0;Camps Bay, Cape Town;Apartment / Flat;1.0;1.0;;1.0;1.0;;;;;;;;8;2020
1.0;1.0;;71.0;;2020-07-31;108935942;;1825000.0;5 Howe, Observatory, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;7;2020
2.0;2.0;;102.0;2.0;2020-06-03;108702003;;3700000.0;24 Hans Strijdom, Foreshore, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;6;2020
1.0;2.0;249.0;81.0;;2020-09-16;109126352;;399000.0;Factreton, Cape Town;Townhouse;;;;;;;;;;;;;9;2020
1.0;2.0;;54.0;;2020-07-31;108936031;1.0;2500000.0;Zonnebloem, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;7;2020
1.0;1.0;;67.0;1.0;2020-05-27;108687358;;2370000.0;24 Hans Strijdom Avenue, Foreshore, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;5;2020
;;765.0;;;2020-06-30;108814445;;;17 Cambridge Road, Maitland, Cape Town;House;;;;;;;;;;;;;6;2020
1.0;2.0;;;;2020-08-12;108976328;;799000.0;Maitland, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;8;2020
1.0;1.0;;185.0;;2020-07-31;108936818;;17750000.0;Camps Bay, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;7;2020
1.0;2.0;;72.0;;2020-08-05;108953189;;1620000.0;Gardens, Cape Town;Apartment / Flat;;;;;1.0;1.0;;;;;;;8;2020
3.0;3.0;;208.0;2.0;2018-11-02;106912555;1.0;8995000.0;30a First Crescent, Camps Bay, Cape Town;Townhouse;;1.0;;4.0;;;;;;;;;11;2018
1.5;2.0;;81.0;1.0;2020-07-14;108870493;;1225000.0;80 Main Road, Plumstead, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;7;2020
2.0;2.0;3211.0;87.0;2.0;2020-06-10;108730391;;3649000.0;20 Riebeek Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;6;2020
3.0;4.0;310.0;;;2020-06-15;108763288;;3999975.0;1 Reform Road, Newlands, Cape Town;House;1.0;;;;;;;;;;;;6;2020
1.0;1.0;;42.0;;2020-07-17;108885129;;1600000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;7;2020
;;;;;2020-08-26;109033564;;1450000.0;5 Hope Road, Rosebank, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;;35.0;;;2020-08-28;109042908;;1050000.0;Mowbray, Cape Town;Apartment / Flat;1.0;;;1.0;;;;;;;;;8;2020
1.0;2.0;311.0;;1.0;2020-09-09;109094984;;2100000.0;28 Sunset Crescent, Pinelands, Cape Town;House;;;;1.0;;;;;;;;;9;2020
4.0;4.0;1041.0;;3.0;2020-06-24;108795944;;23950000.0;Fresnaye, Cape Town;House;;;;;;;1.0;;;;;;6;2020
2.0;2.0;134.0;103.0;;2020-05-25;108684004;;1795000.0;31 Dublin Street, Woodstock, Cape Town;House;1.0;;;;;;;;;;;;5;2020
1.0;1.0;;48.0;;2020-07-17;108884783;;1345000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
5.0;5.0;;;1.0;2020-08-28;109042182;;;Llandudno, Cape Town;House;;;;4.0;;;1.0;1.0;;;;;8;2020
2.5;2.0;;141.0;;2020-07-21;108895933;;7950000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
1.0;3.0;411.0;;1.0;2020-08-08;108966624;;2950000.0;Claremont, Cape Town;House;1.0;;5.0;;;;;;;;;;8;2020
1.0;1.0;;43.0;;2019-07-29;107762198;;1595000.0;66 Keerom Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;7;2019
3.0;5.0;561.0;;;2020-08-26;109031493;;2250000.0;Belthorne Estate, Cape Town;House;;;;;;;;;;;;;8;2020
4.0;5.0;;;2.0;2020-08-10;108968966;;7950000.0;Rondebosch, Cape Town;Townhouse;;;;;;;;;;;;;8;2020
1.0;2.0;;106.0;1.0;2020-08-01;108938339;1.0;3999999.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;1.0;;76.0;;2020-08-12;107709915;;2450000.0;De Waterkant, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
2.5;2.0;;;1.0;2020-08-26;109033596;;7995000.0;Camps Bay, Cape Town;Townhouse;;1.0;;;1.0;;;;;;;;8;2020
2.0;2.0;;82.0;1.0;2020-07-30;108931651;;1695000.0;Pinelands, Cape Town;Apartment / Flat;1.0;;;;1.0;;;;;;;;7;2020
4.0;5.0;1143.0;550.0;2.0;2020-06-22;108787812;;10500000.0;8 Wayside Road, Rondebosch, Cape Town;House;;1.0;6.0;;;;;;;;;;6;2020
2.0;2.0;74.0;74.0;;2020-06-05;108713231;;2450000.0;48 Shortmarket Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;1.0;;;;;;;;;;6;2020
2.5;4.0;469.0;;;2020-07-30;108929479;;1800000.0;Grassy Park, Cape Town;House;;;;9.0;;;;;;;;;7;2020
5.0;4.0;313.0;248.0;2.0;2020-06-25;108799722;1.0;9495000.0;16 Bradwell Road, Vredehoek, Cape Town;House;1.0;1.0;;;;;;1.0;;;;;6;2020
1.0;3.0;984.0;94.0;;2020-08-05;108955543;;1099000.0;Southfield, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
2.0;2.0;;99.0;;2020-08-03;108941100;;6500000.0;The Yacht Club, Dock Rail Road, Foreshore, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;8;2020
1.0;1.0;;49.0;;2020-07-07;108840362;;1499000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;1.0;;;;;;;7;2020
1.0;2.0;59.0;59.0;;2020-06-03;108704425;;1395000.0;64 Sir Lowry Road, Zonnebloem, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
3.0;3.0;625.0;;1.0;2020-06-18;108776071;1.0;5450000.0;10 Cherry Street, Newlands, Cape Town;House;1.0;;1.0;;;;;;;;;;6;2020
3.0;3.0;;279.0;2.0;2019-02-05;107165128;1.0;13500000.0;Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;2;2019
2.0;2.0;;72.0;;2020-08-19;109005542;;2995000.0;Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;8;2020
1.0;1.0;;49.0;;2019-11-12;108157512;;1750000.0;34 St Georges Mall, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;11;2019
2.0;3.0;306.0;160.0;1.0;2020-07-29;108926160;1.0;1950000.0;Ottery, Cape Town;House;;;;;;;;;;;;;7;2020
2.0;2.0;;100.0;;2020-05-22;108679981;;3500000.0;361 Main Road, Sea Point, Cape Town;Apartment / Flat;1.0;;;1.0;;;;1.0;;;;;5;2020
2.0;2.0;;96.0;;2020-05-27;108685338;1.0;3850000.0;277 Main Road, Sea Point, Cape Town;Apartment / Flat;1.0;;;1.0;;1.0;;;;;;;5;2020
1.0;1.0;;69.0;;2020-05-21;108675962;;2199000.0;31 Mechau Street, De Waterkant, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;5;2020
1.0;1.0;;88.0;;2020-06-22;108787634;;2350000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
1.0;2.0;108.0;81.0;;2020-06-22;108784039;1.0;2995000.0;Green Point, Cape Town;House;;;;;;;;;;;;;6;2020
3.0;3.0;;146.0;1.0;2020-07-16;108879379;;2850000.0;Wynberg Upper, Cape Town;Townhouse;1.0;;;1.0;;;;;;;;;7;2020
1.0;1.5;;109.0;;2020-07-23;108905401;;6500000.0;281 Beach Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
1.0;2.0;;69.0;2.0;2020-06-22;108786807;;1950000.0;Gardens, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
1.0;2.0;;82.0;1.0;2020-02-28;108511519;1.0;3450000.0;131 Somerset Road, Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;2;2020
1.0;2.0;76.0;;1.0;2020-07-09;108850713;;3450000.0;15 Bennet Street, De Waterkant, Cape Town;Apartment / Flat;;;;;;1.0;;;;;;;7;2020
1.0;1.0;;49.0;;2020-07-20;108891314;;1150000.0;Vredehoek, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;7;2020
2.0;2.0;153.0;;;2020-07-21;108894156;;2995000.0;Claremont Upper, Cape Town;House;;;;2.0;;;;;;;;;7;2020
1.0;1.0;;;;2020-08-29;109045238;;1350000.0;Woodstock, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;8;2020
1.5;1.0;;118.0;2.0;2020-08-04;108950114;;3500000.0;Claremont Upper, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;8;2020
2.5;4.0;;192.0;2.0;2020-01-06;108290652;;23950000.0;2 Victoria Road, 1 Villa Cap D' Afrique, Clifton, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;1;2020
1.0;1.0;;;;2020-08-25;109026856;;2900000.0;Green Point, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;8;2020
1.0;1.0;;106.0;;2020-03-31;108607795;;2290000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
1.0;1.0;;64.0;;2020-07-18;108885562;;2550000.0;Foreshore, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;7;2020
1.0;2.0;;82.0;;2020-07-17;108883852;;2995000.0;Green Point, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;7;2020
2.0;2.0;;;;2020-09-08;109087849;;2950000.0;Gardens, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
1.0;1.0;;;1.0;2020-07-07;108841892;;2150000.0;Woodstock, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;7;2020
2.0;2.0;;163.0;1.0;2020-06-05;107679356;1.0;5250000.0;4 Exner Road, Vredehoek, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
2.0;2.0;;65.0;;2020-08-03;106653090;;2695000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;;1.0;;;;;;;8;2020
1.0;1.0;40.0;40.0;;2020-07-08;108848395;;1150000.0;42 Kotzee Road, Observatory, Cape Town;Apartment / Flat;1.0;;;;;;;1.0;;;;;7;2020
;;;458.0;;2020-09-15;109121997;;14760000.0;Rondebosch, Cape Town;House;;;;;;;;;;;;;9;2020
2.5;3.0;129.0;150.0;1.0;2020-05-21;108676978;1.0;5395000.0;17 Mutley Road, Sea Point, Cape Town;House;;;;;;;;;;;;;5;2020
3.0;3.0;;146.0;1.0;2020-07-16;108879136;;2650000.0;Wynberg Upper, Cape Town;Townhouse;1.0;;;1.0;;;;;;;;;7;2020
1.0;1.0;;38.0;1.0;2020-06-06;108715027;;1790000.0;54 Keerom Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;6;2020
2.0;3.0;83.0;;1.0;2020-09-07;109073114;;600000.0;Pelican Park, Cape Town;House;;;;1.0;;;;;;;;;9;2020
1.5;2.0;;54.0;;2020-07-29;108926387;1.0;2400000.0;Zonnebloem, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;7;2020
3.0;3.0;;146.0;1.0;2020-07-16;108878650;;2650000.0;Wynberg Upper, Cape Town;Townhouse;1.0;;;1.0;;;;;;;;;7;2020
2.0;3.0;250.0;250.0;;2020-07-27;108917768;1.0;3995000.0;Observatory, Cape Town;House;;1.0;;2.0;;;1.0;;;;;;7;2020
2.0;2.0;;83.0;;2020-08-07;108961709;;3750000.0;Green Point, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;8;2020
1.0;2.0;;77.0;1.0;2020-08-14;108988633;;2500000.0;Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
3.0;3.0;571.0;206.0;;2020-07-31;108935107;;8900000.0;Bantry Bay, Cape Town;Townhouse;1.0;;;;;;;;;;;;7;2020
1.5;2.0;;50.0;;2020-07-29;108926322;1.0;1980000.0;Zonnebloem, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;7;2020
1.0;1.0;47.0;47.0;;2020-07-16;108879553;;1350000.0;Kenilworth Upper, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
3.0;5.0;;;2.0;2020-08-19;109005836;;2500000.0;50 Pavo Street, Surrey Estate, Cape Town;House;;1.0;;4.0;;;1.0;;;;;;8;2020
3.5;4.0;495.0;;2.0;2020-06-30;108816060;;8250000.0;18a Constance Road, Claremont Upper, Cape Town;House;1.0;1.0;;;;;;;;;;;6;2020
2.0;4.0;527.0;152.0;1.0;2020-05-22;108678031;;2150000.0;7 Zee Close, Marina Da Gama, Cape Town;House;1.0;1.0;;3.0;;;;;;;;;5;2020
2.0;1.0;77.0;78.0;;2020-07-22;108902342;1.0;2850000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;7;2020
3.0;3.0;561.0;;1.0;2020-07-14;108866659;;9995000.0;Green Point, Cape Town;House;1.0;;;3.0;;;;;;;;;7;2020
1.0;2.0;;80.0;1.0;2020-07-16;108877029;;1990000.0;Rondebosch, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;7;2020
2.0;2.0;;89.0;2.0;2020-07-26;108913570;;4299000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
2.5;2.0;687.0;181.0;2.0;2020-06-20;108782301;;9950000.0;35 Main Road, Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
2.5;3.0;142.0;142.0;1.0;2020-07-31;108934132;1.0;11500000.0;Camps Bay, Cape Town;House;1.0;1.0;;1.0;;;;;;;;;7;2020
2.5;3.0;148.0;;;2020-06-10;108729821;;5395000.0;55 Hofmeyr Street, Oranjezicht, Cape Town;House;;;;;;;;;;;;;6;2020
1.0;3.0;;101.0;;2020-07-21;108893136;1.0;2100000.0;Woodstock, Cape Town;House;;;;;;;;;;;;;7;2020
2.0;4.0;838.0;;2.0;2020-08-11;108974021;;2795000.0;Pinelands, Cape Town;House;1.0;1.0;;;;;;;;;;;8;2020
1.0;1.0;;48.0;;2020-05-21;108676202;;2495000.0;22 Riebeek Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;5;2020
2.0;6.0;;127.0;;2020-08-17;108993821;;2350000.0;Woodstock, Cape Town;House;;;;;;;;;;;;;8;2020
2.0;3.0;517.0;225.0;1.0;2020-07-29;108924246;1.0;1650000.0;Belhar, Cape Town;House;;;;1.0;;;;;;;;;7;2020
3.5;3.0;184.0;;2.0;2020-08-11;108972356;;7000000.0;Claremont Upper, Cape Town;House;1.0;1.0;;;;;;;;;;;8;2020
3.0;3.0;287.0;;1.0;2020-07-31;108933915;;5250000.0;Bantry Bay, Cape Town;House;1.0;;;;;;;;;;;;7;2020
4.0;4.0;498.0;175.0;4.0;2020-07-15;108875811;;2950000.0;Athlone, Cape Town;House;1.0;;2.0;;;;1.0;;;;;;7;2020
2.0;3.0;;;1.0;2020-07-16;108879546;;2800000.0;19 Bahia Bay, Cap Michel Close, Muizenberg, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
3.5;3.0;200.0;175.0;2.0;2020-06-20;108781559;;6750000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;6;2020
1.0;1.0;43.0;43.0;;2020-05-19;108670875;;1395000.0;26 Davenport Road, Vredehoek, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;5;2020
1.0;1.0;;57.0;1.0;2020-08-13;106447340;;2895000.0;Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;1.0;;45.0;;2020-07-16;108878921;;1780000.0;Gardens, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;7;2020
1.0;1.0;;41.0;;2020-07-09;108850548;1.0;2150000.0;16 On Bree, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;7;2020
1.0;2.0;9083.0;46.0;;2020-07-16;108877816;;845000.0;Muizenberg, Cape Town;Apartment / Flat;1.0;1.0;1.0;;;;;;;;;;7;2020
2.0;3.0;;104.0;;2020-09-16;109125277;1.0;1300000.0;Muizenberg, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
1.0;2.0;;70.0;;2020-05-20;108673450;;4750000.0;1 Horak Avenue, Camps Bay, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;5;2020
2.0;2.0;;106.0;;2020-07-23;106867636;;4495000.0;Foreshore, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
1.5;2.0;;115.0;;2020-07-29;108927052;;2499999.0;Kenilworth, Cape Town;Townhouse;1.0;;;2.0;;;;;;;;;7;2020
1.0;2.0;165.0;;;2020-07-28;108922935;1.0;2295000.0;Kenilworth, Cape Town;House;;;;2.0;;;;;;;;;7;2020
1.0;0.5;;48.0;;2020-08-19;109007703;;1850000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;1.0;;;;;;;8;2020
1.0;1.0;;83.0;;2020-03-27;108604676;;14000000.0;54 Victoria Road, Clifton, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;3;2020
1.0;3.0;185.0;;1.0;2020-08-23;109020310;;2785000.0;Zonnebloem, Cape Town;House;1.0;;;;;;;;;;;;8;2020
3.5;3.0;163.0;163.0;;2020-07-25;108912725;1.0;13000000.0;16 Bree St, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;2.0;;;;1.0;;;;;7;2020
1.0;1.0;191.0;;;2020-08-24;109020919;;380000.0;Lavender Hill, Cape Town;House;;;;1.0;;;;;;;;;8;2020
1.0;2.0;124.0;124.0;;2020-08-04;108949494;1.0;1750000.0;Salt River, Cape Town;House;;;;;;;;;;;;;8;2020
1.0;0.5;;36.0;;2020-06-22;108785967;;1095000.0;225 Main Road, Claremont, Cape Town;Apartment / Flat;1.0;1.0;;;;;;1.0;;;;;6;2020
1.0;1.0;43.0;43.0;;2020-04-21;108630634;;1450000.0;66 Keerom Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;1.0;1.0;;;;;;;4;2020
1.0;1.0;;42.0;;2020-07-31;108937450;;2500000.0;Cape Town City Centre, Cape Town;House;1.0;1.0;;1.0;1.0;1.0;;;;;;;7;2020
2.5;2.0;;178.0;;2020-05-17;108667023;;19995000.0;46 Victoria Road, Bantry Bay, Cape Town;Apartment / Flat;;;;;;;;;;;;;5;2020
1.0;1.0;;49.0;;2020-08-13;108982539;;3200000.0;46 37 Beach Road, Mouille Point, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
1.0;3.0;818.0;;;2020-08-09;108967436;;3250000.0;Pinelands, Cape Town;House;;1.0;;7.0;;;;;;;;;8;2020
1.0;1.0;;60.0;;2020-05-21;108676681;;2890000.0;23 Bellair Road, Vredehoek, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;5;2020
1.0;2.0;;57.0;;2020-06-05;108713140;;2100000.0;Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
2.0;3.0;306.0;125.0;1.0;2020-08-03;108944220;;3350000.0;Constantia, Cape Town;House;1.0;;;2.0;;;;;;;;;8;2020
2.0;1.0;;58.0;;2020-07-16;108876171;;1795000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;1.0;;;;;;;;;;7;2020
2.0;2.0;;80.0;1.0;2020-06-09;108721403;;1550000.0;76 Sir Lowry Road, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;6;2020
2.0;3.0;;122.0;;2020-05-14;108663372;;12995000.0;Mouille Point, Cape Town;Apartment / Flat;1.0;1.0;;1.0;1.0;;;;;;;;5;2020
2.0;4.0;167.0;;;2020-08-14;108987660;;2000000.0;Observatory, Cape Town;House;;;;;;;1.0;;;;;;8;2020
1.5;2.0;;115.0;;2020-07-29;108927052;;2499999.0;Kenilworth, Cape Town;Townhouse;1.0;;;2.0;;;;;;;;;7;2020
